date,year,month,day,hour,PM2.5,PM10,SO2,NO2,O3,Temprature,Pressure,RAIN
2013-03-12,2013,March,,11,148.0,114.0,23.0,86.0,53.0,4.4,1006.5,0.0
2013-03-12,2013,March,,12,140.0,110.0,24.0,86.0,53.0,4.8,1006.8,0.0
2013-03-12,2013,March,,13,136.0,93.0,32.0,82.0,53.0,5.3,1006.6,0.1
2013-03-12,2013,March,,14,137.0,100.0,33.0,81.0,53.0,5.6,1007.1,0.0
2013-03-12,2013,March,,15,139.0,104.0,34.0,81.0,45.0,6.4,1007.6,0.0
2013-03-12,2013,March,,16,131.0,98.0,31.0,77.0,31.0,6.6,1008.1,0.0
2013-03-12,2013,March,,17,108.0,110.0,40.0,86.0,17.0,6.4,1009.4,0.0
2013-03-12,2013,March,,18,114.0,131.0,41.0,98.0,10.0,5.8,1011.1,0.0
2013-03-12,2013,March,,19,117.0,124.0,31.0,99.0,10.0,3.3,1012.5,0.0
2013-03-12,2013,March,,20,135.0,117.0,29.0,92.0,10.0,2.9,1014.1,0.0
2013-03-12,2013,March,,21,121.0,103.0,28.0,88.0,10.0,3.6,1015.5,0.0
2013-03-12,2013,March,,22,105.0,69.0,29.0,83.0,10.0,1.9,1016.7,0.0
2013-03-12,2013,March,,23,57.0,10.0,30.0,69.0,10.0,3.8,1017.7,0.0
2013-03-13,2013,March,,0,14.0,14.0,11.0,25.0,58.0,3.4,1018.5,0.0
2013-03-13,2013,March,,1,7.0,7.0,7.0,21.0,64.0,2.7,1018.9,0.0
2013-03-13,2013,March,,2,10.0,10.0,8.0,19.0,68.0,2.8,1019.3,0.0
2013-03-13,2013,March,,3,9.0,9.0,12.0,18.0,69.0,2.4,1019.7,0.0
2013-03-13,2013,March,,4,3.0,6.0,26.0,28.0,69.0,0.3,1020.5,0.0
2013-03-13,2013,March,,5,3.0,6.0,23.0,32.0,69.0,-0.9,1021.0,0.0
2013-03-13,2013,March,,6,3.0,6.0,17.0,40.0,69.0,0.8,1022.2,0.0
2013-03-13,2013,March,,7,12.0,15.0,26.0,69.0,69.0,3.7,1023.3,0.0
2013-03-13,2013,March,,8,16.0,25.0,35.0,70.0,69.0,4.8,1024.6,0.0
2013-03-13,2013,March,,9,16.0,24.0,20.0,49.0,69.0,5.5,1025.2,0.0
2013-03-13,2013,March,,10,15.0,18.0,19.0,36.0,69.0,6.4,1025.2,0.0
2013-03-13,2013,March,,11,12.0,12.0,9.0,27.0,69.0,6.6,1024.4,0.0
2013-03-13,2013,March,,12,3.0,10.0,7.0,25.0,75.0,7.6,1023.7,0.0
2013-03-13,2013,March,,13,7.0,7.0,6.0,24.0,81.0,8.5,1022.9,0.0
2013-03-13,2013,March,,14,6.0,10.0,7.0,26.0,82.0,9.5,1022.2,0.0
2013-03-13,2013,March,,15,3.0,11.0,7.0,27.0,82.0,9.7,1021.7,0.0
2013-03-13,2013,March,,16,6.0,9.0,8.0,28.0,82.0,9.1,1021.9,0.0
2013-03-13,2013,March,,17,14.0,16.0,8.0,40.0,82.0,7.1,1022.3,0.0
2013-03-13,2013,March,,18,25.0,37.0,11.0,61.0,82.0,6.1,1022.8,0.0
2013-03-13,2013,March,,19,32.0,51.0,13.0,75.0,82.0,5.5,1023.5,0.0
2013-03-13,2013,March,,20,33.0,40.0,13.0,71.0,82.0,5.0,1023.7,0.0
2013-03-13,2013,March,,21,34.0,37.0,15.0,71.0,82.0,4.8,1024.0,0.0
2013-03-13,2013,March,,22,27.0,38.0,17.0,73.0,82.0,4.0,1023.8,0.0
2013-03-13,2013,March,,23,42.0,50.0,38.0,81.0,82.0,2.9,1024.1,0.0
2013-03-14,2013,March,,0,55.0,89.0,37.0,66.0,82.0,2.5,1024.2,0.0
2013-03-14,2013,March,,1,68.0,74.0,22.0,56.0,82.0,1.6,1024.5,0.0
2013-03-14,2013,March,,2,54.0,62.0,23.0,50.0,82.0,1.3,1023.9,0.0
2013-03-14,2013,March,,3,48.0,52.0,25.0,52.0,82.0,-0.1,1023.8,0.0
2013-03-14,2013,March,,4,46.0,56.0,24.0,53.0,82.0,-0.5,1023.9,0.0
2013-03-14,2013,March,,5,49.0,61.0,26.0,65.0,82.0,-0.8,1024.3,0.0
2013-03-14,2013,March,,6,70.0,72.0,28.0,67.0,82.0,-0.8,1024.3,0.0
2013-03-14,2013,March,,7,77.0,90.0,34.0,73.0,82.0,-0.4,1024.6,0.0
2013-03-14,2013,March,,8,85.0,97.0,55.0,74.0,82.0,0.5,1024.9,0.0
2013-03-14,2013,March,,9,89.0,109.0,63.0,74.0,82.0,2.2,1024.3,0.0
2013-03-14,2013,March,,10,104.0,134.0,67.0,77.0,82.0,3.9,1023.4,0.0
2013-03-14,2013,March,,11,120.0,137.0,64.0,83.0,82.0,5.5,1022.3,0.0
2013-03-14,2013,March,,12,124.0,136.0,53.0,90.0,82.0,7.2,1021.3,0.0
2013-03-14,2013,March,,13,94.0,104.0,82.0,64.0,82.0,8.7,1020.0,0.0
2013-03-14,2013,March,,14,87.0,98.0,114.0,59.0,82.0,9.9,1019.4,0.0
2013-03-14,2013,March,,15,101.0,102.0,113.0,56.0,82.0,9.3,1018.7,0.0
2013-03-14,2013,March,,16,100.0,105.0,111.0,62.0,73.0,8.6,1018.1,0.0
2013-03-14,2013,March,,17,111.0,116.0,113.0,72.0,63.0,7.6,1018.3,0.0
2013-03-14,2013,March,,18,115.0,123.0,103.0,75.0,63.0,6.8,1018.4,0.0
2013-03-14,2013,March,,19,116.0,122.0,93.0,90.0,63.0,6.2,1018.4,0.0
2013-03-14,2013,March,,20,108.0,108.0,85.0,93.0,63.0,5.9,1018.3,0.0
2013-03-14,2013,March,,21,117.0,125.0,75.0,98.0,63.0,3.5,1018.4,0.0
2013-03-14,2013,March,,22,146.0,157.0,80.0,101.0,63.0,1.4,1018.2,0.0
2013-03-14,2013,March,,23,162.0,173.0,82.0,102.0,63.0,1.6,1017.7,0.0
2013-03-15,2013,March,,0,168.0,177.0,83.0,101.0,63.0,2.3,1017.8,0.0
2013-03-15,2013,March,,1,169.0,173.0,72.0,98.0,63.0,2.4,1017.4,0.0
2013-03-15,2013,March,,2,181.0,184.0,93.0,111.0,63.0,2.0,1016.6,0.0
2013-03-15,2013,March,,3,172.0,191.0,88.0,112.0,63.0,1.5,1016.3,0.0
2013-03-15,2013,March,,4,182.0,197.0,112.0,109.0,63.0,1.0,1016.2,0.0
2013-03-15,2013,March,,5,162.0,170.0,85.0,102.0,63.0,0.7,1016.1,0.0
2013-03-15,2013,March,,6,154.0,155.0,83.0,98.0,63.0,0.6,1016.0,0.0
2013-03-15,2013,March,,7,129.0,144.0,86.0,93.0,63.0,2.4,1016.3,0.0
2013-03-15,2013,March,,8,156.0,162.0,93.0,97.0,63.0,4.2,1016.5,0.0
2013-03-15,2013,March,,9,169.0,178.0,111.0,105.0,63.0,6.4,1015.9,0.0
2013-03-15,2013,March,,10,169.0,179.0,112.0,105.0,7.0,8.1,1015.1,0.0
2013-03-15,2013,March,,11,176.0,184.0,101.0,91.0,16.0,9.0,1014.2,0.0
2013-03-15,2013,March,,12,199.0,200.0,99.0,104.0,20.0,10.3,1013.2,0.0
2013-03-15,2013,March,,13,213.0,215.0,96.0,114.0,63.0,12.0,1011.9,0.0
2013-03-15,2013,March,,14,223.0,229.0,92.0,134.0,63.0,12.2,1011.4,0.0
2013-03-15,2013,March,,15,3.0,309.0,91.0,173.0,60.0,12.3,1010.9,0.0
2013-03-15,2013,March,,16,3.0,291.0,91.0,119.0,67.0,11.5,1010.9,0.0
2013-03-15,2013,March,,17,130.0,272.0,79.0,85.0,84.0,10.6,1011.6,0.0
2013-03-15,2013,March,,18,260.0,278.0,79.0,94.0,84.0,9.1,1012.2,0.0
2013-03-15,2013,March,,19,280.0,296.0,89.0,103.0,84.0,7.0,1012.5,0.0
2013-03-15,2013,March,,20,296.0,320.0,97.0,121.0,84.0,6.3,1013.8,0.0
2013-03-15,2013,March,,21,302.0,315.0,90.0,130.0,84.0,7.1,1014.4,0.0
2013-03-15,2013,March,,22,306.0,313.0,87.0,123.0,84.0,7.3,1015.3,0.0
2013-03-15,2013,March,,23,313.0,321.0,106.0,150.0,84.0,7.3,1015.5,0.0
2013-03-16,2013,March,,0,319.0,340.0,104.0,164.0,84.0,6.5,1015.6,0.0
2013-03-16,2013,March,,1,319.0,335.0,108.0,139.0,84.0,5.9,1015.9,0.0
2013-03-16,2013,March,,2,272.0,291.0,92.0,119.0,84.0,5.9,1016.5,0.0
2013-03-16,2013,March,,3,264.0,286.0,85.0,113.0,84.0,5.6,1017.0,0.0
2013-03-16,2013,March,,4,266.0,272.0,70.0,110.0,84.0,3.9,1018.0,0.0
2013-03-16,2013,March,,5,258.0,265.0,62.0,93.0,84.0,5.3,1018.7,0.0
2013-03-16,2013,March,,6,257.0,262.0,60.0,88.0,84.0,4.8,1019.3,0.0
2013-03-16,2013,March,,7,255.0,269.0,60.0,93.0,84.0,6.0,1020.1,0.0
2013-03-16,2013,March,,8,254.0,261.0,82.0,90.0,84.0,8.4,1020.7,0.0
2013-03-16,2013,March,,9,250.0,257.0,95.0,91.0,84.0,10.7,1020.9,0.0
2013-03-16,2013,March,,10,268.0,238.0,99.0,92.0,84.0,12.6,1020.2,0.0
2013-03-16,2013,March,,11,234.0,197.0,80.0,84.0,84.0,13.5,1019.9,0.0
2013-03-16,2013,March,,12,185.0,188.0,76.0,81.0,84.0,14.0,1018.5,0.0
2013-03-16,2013,March,,13,205.0,168.0,74.0,63.0,107.0,14.1,1017.5,0.0
2013-03-16,2013,March,,14,184.0,139.0,61.0,54.0,107.0,14.5,1016.6,0.0
2013-03-16,2013,March,,15,137.0,159.0,66.0,61.0,107.0,13.6,1015.6,0.0
2013-03-16,2013,March,,16,160.0,174.0,75.0,72.0,107.0,12.9,1015.1,0.0
2013-03-16,2013,March,,17,146.0,165.0,78.0,84.0,107.0,12.4,1014.8,0.0
2013-03-16,2013,March,,18,172.0,227.0,94.0,107.0,107.0,12.0,1014.2,0.0
2013-03-16,2013,March,,19,198.0,223.0,81.0,103.0,107.0,10.8,1014.7,0.0
2013-03-16,2013,March,,20,198.0,218.0,68.0,82.0,107.0,10.0,1014.6,0.0
2013-03-16,2013,March,,21,243.0,212.0,72.0,84.0,107.0,9.2,1014.1,0.0
2013-03-16,2013,March,,22,215.0,170.0,69.0,87.0,107.0,8.3,1013.4,0.0
2013-03-16,2013,March,,23,157.0,164.0,62.0,84.0,107.0,7.8,1012.6,0.0
2013-03-17,2013,March,,0,151.0,166.0,61.0,85.0,107.0,7.2,1012.2,0.0
2013-03-17,2013,March,,1,156.0,181.0,75.0,97.0,107.0,6.5,1011.2,0.0
2013-03-17,2013,March,,2,169.0,178.0,91.0,82.0,107.0,5.6,1009.8,0.0
2013-03-17,2013,March,,3,171.0,182.0,83.0,73.0,107.0,6.8,1008.8,0.0
2013-03-17,2013,March,,4,174.0,175.0,79.0,79.0,107.0,5.9,1007.9,0.0
2013-03-17,2013,March,,5,168.0,177.0,74.0,75.0,107.0,5.3,1007.5,0.0
2013-03-17,2013,March,,6,174.0,181.0,71.0,86.0,107.0,4.2,1006.0,0.0
2013-03-17,2013,March,,7,171.0,174.0,67.0,90.0,107.0,5.6,1005.8,0.0
2013-03-17,2013,March,,8,173.0,197.0,75.0,91.0,107.0,7.6,1005.3,0.0
2013-03-17,2013,March,,9,188.0,207.0,84.0,94.0,107.0,9.3,1004.7,0.0
2013-03-17,2013,March,,10,192.0,221.0,83.0,100.0,107.0,10.6,1003.6,0.0
2013-03-17,2013,March,,11,212.0,260.0,91.0,109.0,107.0,12.9,1001.9,0.0
2013-03-17,2013,March,,12,246.0,299.0,95.0,126.0,107.0,14.4,1000.1,0.0
2013-03-17,2013,March,,13,286.0,345.0,96.0,137.0,107.0,15.1,998.7,0.0
2013-03-17,2013,March,,14,324.0,369.0,103.0,122.0,107.0,15.9,997.5,0.0
2013-03-17,2013,March,,15,346.0,379.0,98.0,110.0,107.0,15.5,996.6,0.0
2013-03-17,2013,March,,16,340.0,363.0,85.0,96.0,107.0,15.3,996.2,0.0
2013-03-17,2013,March,,17,342.0,371.0,72.0,91.0,107.0,14.1,996.1,0.0
2013-03-17,2013,March,,18,351.0,365.0,68.0,99.0,107.0,12.0,996.1,0.0
2013-03-17,2013,March,,19,351.0,366.0,65.0,99.0,107.0,9.3,996.1,0.0
2013-03-17,2013,March,,20,357.0,388.0,60.0,173.0,107.0,11.5,996.3,0.0
2013-03-17,2013,March,,21,372.0,401.0,60.0,198.0,107.0,10.9,996.2,0.0
2013-03-17,2013,March,,22,383.0,418.0,69.0,189.0,107.0,10.0,995.9,0.0
2013-03-17,2013,March,,23,400.0,432.0,63.0,173.0,107.0,8.7,996.0,0.0
2013-03-18,2013,March,,0,412.0,433.0,57.0,175.0,107.0,9.0,995.9,0.0
2013-03-18,2013,March,,1,428.0,439.0,70.0,171.0,107.0,8.8,996.3,0.0
2013-03-18,2013,March,,2,391.0,439.0,70.0,138.0,107.0,10.9,996.2,0.0
2013-03-18,2013,March,,3,77.0,279.0,26.0,47.0,107.0,11.4,996.4,0.0
2013-03-18,2013,March,,4,22.0,92.0,13.0,47.0,107.0,10.5,997.1,0.0
2013-03-18,2013,March,,5,14.0,92.0,5.0,11.0,107.0,8.6,999.8,0.0
2013-03-18,2013,March,,6,9.0,164.0,3.0,9.0,107.0,7.0,1001.4,0.0
2013-03-18,2013,March,,7,10.0,86.0,9.0,20.0,107.0,6.2,1002.4,0.0
2013-03-18,2013,March,,8,3.0,6.0,6.0,18.0,107.0,6.5,1003.2,0.0
2013-03-18,2013,March,,9,3.0,6.0,3.0,16.0,107.0,8.7,1003.5,0.0
2013-03-18,2013,March,,10,3.0,6.0,3.0,17.0,107.0,9.4,1004.7,0.0
2013-03-18,2013,March,,11,3.0,6.0,3.0,18.0,107.0,10.5,1004.2,0.0
2013-03-18,2013,March,,12,11.0,6.0,3.0,19.0,107.0,11.7,1003.6,0.0
2013-03-18,2013,March,,13,15.0,6.0,5.0,18.0,107.0,11.9,1002.1,0.0
2013-03-18,2013,March,,14,9.0,6.0,4.0,19.0,107.0,12.0,1000.9,0.0
2013-03-18,2013,March,,15,12.0,6.0,4.0,20.0,107.0,11.5,1000.4,0.0
2013-03-18,2013,March,,16,13.0,6.0,4.0,21.0,84.0,10.7,1000.0,0.0
2013-03-18,2013,March,,17,14.0,6.0,4.0,30.0,78.0,9.7,1000.4,0.0
2013-03-18,2013,March,,18,22.0,60.0,7.0,42.0,72.0,7.2,1001.3,0.0
2013-03-18,2013,March,,19,64.0,225.0,28.0,58.0,46.0,5.4,1002.9,0.0
2013-03-18,2013,March,,20,45.0,83.0,19.0,41.0,49.0,4.4,1003.7,0.1
2013-03-18,2013,March,,21,36.0,53.0,15.0,33.0,53.0,3.7,1004.0,0.0
2013-03-18,2013,March,,22,33.0,37.0,13.0,34.0,46.0,2.9,1004.0,0.0
2013-03-18,2013,March,,23,33.0,37.0,13.0,34.0,46.0,2.6,1004.9,0.0
2013-03-19,2013,March,,0,11.0,26.0,14.0,33.0,42.0,2.5,1005.5,0.0
2013-03-19,2013,March,,1,11.0,28.0,16.0,35.0,45.0,2.0,1006.0,0.0
2013-03-19,2013,March,,2,14.0,18.0,19.0,31.0,35.0,1.2,1005.4,0.0
2013-03-19,2013,March,,3,13.0,26.0,16.0,40.0,29.0,0.8,1005.8,0.0
2013-03-19,2013,March,,4,12.0,21.0,11.0,42.0,32.0,0.1,1005.4,0.0
2013-03-19,2013,March,,5,9.0,15.0,11.0,38.0,33.0,0.1,1005.4,0.0
2013-03-19,2013,March,,6,8.0,13.0,12.0,36.0,24.0,0.4,1006.6,0.0
2013-03-19,2013,March,,7,9.0,21.0,10.0,46.0,31.0,1.6,1007.0,0.0
2013-03-19,2013,March,,8,30.0,48.0,14.0,56.0,17.0,3.0,1007.4,0.0
2013-03-19,2013,March,,9,40.0,54.0,20.0,48.0,25.0,2.6,1008.2,0.0
2013-03-19,2013,March,,10,53.0,62.0,16.0,49.0,27.0,3.0,1008.0,0.0
2013-03-19,2013,March,,11,56.0,57.0,13.0,43.0,32.0,3.2,1007.9,0.0
2013-03-19,2013,March,,12,40.0,52.0,11.0,40.0,32.0,3.5,1007.4,0.0
2013-03-19,2013,March,,13,44.0,56.0,11.0,39.0,36.0,4.0,1007.3,0.0
2013-03-19,2013,March,,14,70.0,77.0,8.0,41.0,35.0,4.8,1007.4,0.0
2013-03-19,2013,March,,15,54.0,62.0,10.0,37.0,38.0,4.4,1008.2,0.0
2013-03-19,2013,March,,16,51.0,59.0,8.0,41.0,38.0,3.5,1009.3,0.2
2013-03-19,2013,March,,17,47.0,54.0,5.0,41.0,36.0,2.8,1009.8,0.7
2013-03-19,2013,March,,18,37.0,39.0,3.0,45.0,28.0,2.3,1011.4,1.4
2013-03-19,2013,March,,19,42.0,23.0,3.0,52.0,22.0,1.7,1013.2,1.4
2013-03-19,2013,March,,20,36.0,38.0,3.0,52.0,22.0,0.9,1013.9,1.8
2013-03-19,2013,March,,21,55.0,64.0,3.0,42.0,37.0,0.9,1014.9,1.5
2013-03-19,2013,March,,22,62.0,78.0,3.0,43.0,36.0,0.4,1015.6,1.3
2013-03-19,2013,March,,23,63.0,78.0,3.0,43.0,28.0,-0.1,1016.4,0.7
2013-03-20,2013,March,,0,64.0,67.0,3.0,37.0,28.0,-0.3,1017.4,1.0
2013-03-20,2013,March,,1,64.0,43.0,3.0,38.0,25.0,-1.2,1018.1,1.6
2013-03-20,2013,March,,2,55.0,45.0,4.0,35.0,26.0,-1.2,1018.5,0.9
2013-03-20,2013,March,,3,49.0,38.0,6.0,29.0,30.0,-1.1,1018.7,1.5
2013-03-20,2013,March,,4,49.0,31.0,7.0,29.0,25.0,-2.1,1019.0,2.5
2013-03-20,2013,March,,5,38.0,35.0,8.0,29.0,32.0,-4.3,1019.4,0.0
2013-03-20,2013,March,,6,25.0,9.0,6.0,26.0,34.0,-5.7,1019.6,0.0
2013-03-20,2013,March,,7,36.0,6.0,6.0,48.0,13.0,-2.3,1020.2,0.0
2013-03-20,2013,March,,8,35.0,38.0,9.0,48.0,18.0,-0.1,1020.7,0.0
2013-03-20,2013,March,,9,31.0,32.0,20.0,45.0,25.0,1.9,1021.0,0.0
2013-03-20,2013,March,,10,57.0,37.0,31.0,37.0,40.0,2.6,1020.4,0.0
2013-03-20,2013,March,,11,42.0,16.0,26.0,34.0,51.0,3.1,1019.4,0.0
2013-03-20,2013,March,,12,43.0,68.0,26.0,36.0,57.0,3.8,1018.8,0.0
2013-03-20,2013,March,,13,56.0,13.0,22.0,24.0,76.0,4.7,1017.7,0.0
2013-03-20,2013,March,,14,48.0,17.0,13.0,24.0,83.0,5.4,1016.6,0.0
2013-03-20,2013,March,,15,48.0,25.0,9.0,24.0,82.0,5.4,1015.5,0.0
2013-03-20,2013,March,,16,36.0,38.0,15.0,26.0,77.0,5.4,1015.1,0.0
2013-03-20,2013,March,,17,53.0,27.0,17.0,28.0,78.0,4.4,1014.5,0.0
2013-03-20,2013,March,,18,48.0,65.0,15.0,36.0,64.0,3.8,1014.2,0.0
2013-03-20,2013,March,,19,61.0,69.0,14.0,44.0,53.0,3.4,1014.2,0.0
2013-03-20,2013,March,,20,70.0,79.0,13.0,46.0,50.0,3.1,1013.8,0.0
2013-03-20,2013,March,,21,75.0,80.0,14.0,50.0,44.0,2.8,1013.6,0.0
2013-03-20,2013,March,,22,76.0,90.0,15.0,53.0,40.0,2.8,1012.7,0.0
2013-03-20,2013,March,,23,89.0,98.0,16.0,54.0,38.0,2.2,1011.8,0.0
2013-03-21,2013,March,,0,94.0,103.0,19.0,52.0,36.0,1.9,1011.3,0.0
2013-03-21,2013,March,,1,92.0,106.0,23.0,43.0,38.0,1.7,1010.6,0.0
2013-03-21,2013,March,,2,97.0,102.0,26.0,41.0,36.0,1.0,1009.6,0.0
2013-03-21,2013,March,,3,110.0,103.0,35.0,36.0,37.0,-0.8,1008.9,0.0
2013-03-21,2013,March,,4,96.0,85.0,36.0,36.0,37.0,-1.7,1008.5,0.0
2013-03-21,2013,March,,5,78.0,81.0,32.0,37.0,34.0,-1.7,1008.0,0.0
2013-03-21,2013,March,,6,84.0,90.0,32.0,50.0,21.0,-0.6,1007.6,0.0
2013-03-21,2013,March,,7,84.0,86.0,26.0,57.0,15.0,0.2,1006.9,0.0
2013-03-21,2013,March,,8,106.0,119.0,20.0,62.0,16.0,1.4,1005.9,0.0
2013-03-21,2013,March,,9,122.0,124.0,22.0,65.0,17.0,2.7,1005.3,0.0
2013-03-21,2013,March,,10,133.0,142.0,34.0,73.0,20.0,3.7,1004.5,0.0
2013-03-21,2013,March,,11,157.0,159.0,31.0,80.0,23.0,5.0,1003.0,0.0
2013-03-21,2013,March,,12,151.0,174.0,32.0,80.0,32.0,6.2,1002.1,0.0
2013-03-21,2013,March,,13,178.0,179.0,34.0,82.0,40.0,6.9,1001.3,0.0
2013-03-21,2013,March,,14,174.0,178.0,34.0,91.0,45.0,7.5,1000.4,0.0
2013-03-21,2013,March,,15,185.0,196.0,32.0,97.0,44.0,7.7,1000.0,0.0
2013-03-21,2013,March,,16,188.0,214.0,29.0,100.0,43.0,7.7,999.8,0.0
2013-03-21,2013,March,,17,190.0,199.0,31.0,109.0,38.0,6.9,1000.2,0.0
2013-03-21,2013,March,,18,192.0,201.0,28.0,116.0,30.0,6.1,1001.4,0.0
2013-03-21,2013,March,,19,196.0,214.0,28.0,122.0,24.0,5.5,1002.5,0.0
2013-03-21,2013,March,,20,199.0,200.0,25.0,114.0,28.0,5.2,1003.7,0.0
2013-03-21,2013,March,,21,176.0,193.0,25.0,116.0,23.0,4.8,1004.4,0.0
2013-03-21,2013,March,,22,173.0,189.0,23.0,107.0,23.0,4.7,1005.5,0.0
2013-03-21,2013,March,,23,170.0,183.0,23.0,107.0,21.0,4.1,1006.8,0.0
2013-03-22,2013,March,,0,188.0,150.0,26.0,100.0,22.0,3.4,1007.6,0.0
2013-03-22,2013,March,,1,144.0,153.0,30.0,56.0,48.0,1.7,1008.7,0.0
2013-03-22,2013,March,,2,134.0,153.0,29.0,57.0,41.0,1.1,1009.5,0.0
2013-03-22,2013,March,,3,80.0,152.0,21.0,55.0,30.5,2.4,1010.1,0.0
2013-03-22,2013,March,,4,149.0,150.0,29.0,83.0,20.0,4.4,1010.7,0.0
2013-03-22,2013,March,,5,25.0,148.0,21.0,31.0,48.0,4.0,1011.6,0.0
2013-03-22,2013,March,,6,6.0,6.0,16.0,28.0,59.0,2.7,1012.9,0.0
2013-03-22,2013,March,,7,12.0,27.0,8.0,43.0,41.0,5.8,1013.9,0.0
2013-03-22,2013,March,,8,14.0,134.0,11.0,48.0,35.0,7.6,1014.8,0.0
2013-03-22,2013,March,,9,131.0,129.0,25.0,81.0,44.0,8.6,1014.8,0.0
2013-03-22,2013,March,,10,126.0,123.0,24.0,80.0,55.0,8.1,1014.4,0.0
2013-03-22,2013,March,,11,121.0,121.0,24.0,78.0,56.0,8.7,1013.7,0.0
2013-03-22,2013,March,,12,55.0,97.0,39.0,42.0,61.0,9.2,1012.5,0.0
2013-03-22,2013,March,,13,51.0,95.0,29.0,40.0,70.0,9.8,1011.9,0.0
2013-03-22,2013,March,,14,82.0,153.0,27.0,41.0,84.0,10.0,1011.1,0.0
2013-03-22,2013,March,,15,67.0,123.0,24.0,33.0,87.0,9.6,1010.6,0.0
2013-03-22,2013,March,,16,63.0,122.0,22.0,34.0,87.0,9.3,1010.2,0.0
2013-03-22,2013,March,,17,71.0,111.0,23.0,34.0,89.0,8.9,1010.3,0.0
2013-03-22,2013,March,,18,67.0,106.0,22.0,41.0,83.0,8.1,1010.7,0.0
2013-03-22,2013,March,,19,62.0,104.0,21.0,46.0,75.0,7.8,1011.0,0.0
2013-03-22,2013,March,,20,60.0,89.0,17.0,47.0,68.0,7.1,1011.8,0.0
2013-03-22,2013,March,,21,57.0,90.0,17.0,60.0,46.0,5.6,1011.7,0.0
2013-03-22,2013,March,,22,54.0,78.0,20.0,58.0,35.0,4.3,1011.8,0.0
2013-03-22,2013,March,,23,59.0,77.0,19.0,58.0,30.0,3.1,1011.1,0.0
2013-03-23,2013,March,,0,63.0,74.0,21.0,63.0,21.0,2.7,1010.7,0.0
2013-03-23,2013,March,,1,61.0,64.0,24.0,58.0,23.0,2.2,1009.8,0.0
2013-03-23,2013,March,,2,46.0,61.0,27.0,54.0,25.0,2.0,1009.1,0.0
2013-03-23,2013,March,,3,44.0,51.0,21.0,64.0,13.0,1.5,1008.5,0.0
2013-03-23,2013,March,,4,38.0,51.0,20.0,68.0,10.0,0.8,1007.7,0.0
2013-03-23,2013,March,,5,38.0,51.0,20.0,68.0,9.0,0.8,1007.5,0.0
2013-03-23,2013,March,,6,53.0,60.0,20.0,63.0,8.0,1.0,1007.4,0.0
2013-03-23,2013,March,,7,40.0,53.0,19.0,58.0,9.0,1.8,1006.4,0.0
2013-03-23,2013,March,,8,56.0,39.0,30.0,56.0,16.0,3.4,1005.3,0.0
2013-03-23,2013,March,,9,40.0,46.0,36.0,57.0,22.0,4.5,1005.4,0.0
2013-03-23,2013,March,,10,49.0,58.0,48.0,55.0,33.0,4.2,1005.2,0.0
2013-03-23,2013,March,,11,79.0,88.0,59.0,59.0,39.0,5.0,1004.8,0.0
2013-03-23,2013,March,,12,89.0,118.0,58.0,63.0,37.0,5.1,1004.4,0.0
2013-03-23,2013,March,,13,87.0,104.0,57.0,59.0,44.0,7.4,1003.8,0.0
2013-03-23,2013,March,,14,88.0,100.0,57.0,64.0,42.0,10.3,1003.4,0.0
2013-03-23,2013,March,,15,88.0,119.0,51.0,66.0,43.0,10.6,1004.8,0.0
2013-03-23,2013,March,,16,83.0,156.0,46.0,68.0,41.0,11.9,1006.0,0.0
2013-03-23,2013,March,,17,52.0,190.0,21.0,43.0,58.0,9.0,1008.2,0.0
2013-03-23,2013,March,,18,10.0,100.0,7.0,23.0,71.0,7.1,1010.5,0.0
2013-03-23,2013,March,,19,12.0,35.0,8.0,27.0,64.0,6.0,1012.8,0.0
2013-03-23,2013,March,,20,11.0,27.0,3.0,20.0,71.0,5.2,1014.4,0.0
2013-03-23,2013,March,,21,12.0,15.0,3.0,20.0,73.0,4.6,1015.3,0.0
2013-03-23,2013,March,,22,9.0,6.0,3.0,21.0,72.0,3.9,1016.0,0.0
2013-03-23,2013,March,,23,3.0,6.0,3.0,18.0,73.0,3.5,1016.7,0.0
2013-03-24,2013,March,,0,5.0,7.0,3.0,16.0,75.0,2.7,1017.3,0.0
2013-03-24,2013,March,,1,5.0,15.0,3.0,18.0,68.0,2.0,1017.6,0.0
2013-03-24,2013,March,,2,5.0,8.0,3.0,19.0,63.0,2.0,1017.7,0.0
2013-03-24,2013,March,,3,3.0,6.0,3.0,25.0,57.0,1.6,1017.5,0.0
2013-03-24,2013,March,,4,3.0,7.0,4.0,28.0,52.0,1.5,1017.7,0.0
2013-03-24,2013,March,,5,3.0,7.0,4.0,29.0,45.0,1.0,1018.4,0.0
2013-03-24,2013,March,,6,3.0,6.0,8.0,36.0,39.0,1.1,1018.7,0.0
2013-03-24,2013,March,,7,3.0,6.0,23.0,34.0,43.0,2.8,1019.3,0.0
2013-03-24,2013,March,,8,5.0,14.0,20.0,34.0,46.0,4.3,1019.5,0.0
2013-03-24,2013,March,,9,9.0,11.0,15.0,29.0,56.0,5.6,1019.5,0.0
2013-03-24,2013,March,,10,5.0,11.0,10.0,23.0,67.0,5.9,1019.0,0.0
2013-03-24,2013,March,,11,14.0,18.0,8.0,21.0,72.0,7.5,1017.8,0.0
2013-03-24,2013,March,,12,4.0,11.0,9.0,22.0,74.0,8.8,1016.3,0.0
